# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-19 22:15:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /home/Lab_2/samples/code_4-20230319221541_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.48732,1,0.246045,1,1,0,1.50847,1.2315
-2.20616,0.999275,0.246045,3,9,0,2.24778,1.89251
-0.985135,0.999985,0.246045,4,15,0,2.31485,0.72333
-1.35019,0.74746,0.246045,2,4,1,2.68025,1.09904
-1.49113,0.857063,0.246045,2,7,1,1.4952,1.23514
-1.50037,0.999997,0.246045,3,7,0,1.50299,1.24396
-0.913939,0.999846,0.246045,2,7,0,1.67589,0.642752
-0.925069,0.999923,0.246045,1,1,0,0.92565,0.655621
-1.21636,0.665411,0.246045,1,3,1,2.10421,0.96621
-0.961369,0.99989,0.246045,3,7,0,1.31211,0.696861
-0.883385,0.999818,0.246045,1,3,0,1.01233,0.606795
-0.891239,0.999939,0.246045,1,1,0,0.892381,0.616132
-0.891239,0,0.246045,0,1,1,5.05298,0.616132
-0.655208,0.5,0.246045,1,2,1,2.27532,0.231731
-3.40356,0.800826,0.246045,3,8,1,3.84635,2.93842
-2.9302,0.999962,0.246045,2,7,0,3.64569,2.52979
-3.15834,0.999834,0.246045,2,7,0,3.47086,2.72733
-3.68367,0.857023,0.246045,2,7,1,5.61091,3.1782
-3.63901,0.999999,0.246045,2,3,0,3.69716,3.14005
-3.68908,0.999978,0.246045,2,3,0,3.73814,3.18281
-2.04811,0.999924,0.246045,3,15,0,4.35944,1.75046
-2.03812,0.999999,0.246045,4,15,0,2.0719,1.74144
-1.94208,0.999981,0.246045,1,3,0,2.07843,1.65435
-2.56592,0.999323,0.246045,3,11,0,3.11435,2.21147
-0.843624,0.75,0.246045,2,4,1,4.95815,0.558342
-0.701616,0.666667,0.246045,1,3,1,1.21146,0.353081
-0.725376,1,0.246045,3,7,0,0.751559,0.0833433
-1.47761,0.756452,0.246045,3,8,1,1.50952,1.22222
-0.737513,0.8,0.246045,2,5,1,1.89501,0.413288
-0.950075,0.664164,0.246045,1,3,1,1.62277,0.684142
-1.75176,0.795454,0.246045,2,5,1,3.05864,1.47979
-1.13038,0.8,0.246045,2,5,1,2.4269,0.87837
-0.680744,0.8,0.246045,2,5,1,1.28899,0.311009
-0.65246,0.999256,0.246045,2,5,0,0.696629,0.19439
-0.841242,0.420461,0.246045,3,7,0,1.07566,0.555369
-0.800881,0.999975,0.246045,3,7,0,0.857181,0.503452
-0.744152,0.999718,0.246045,1,3,0,0.841782,0.423464
-0.724324,0.5,0.246045,1,2,1,1.68641,0.0839481
-0.873093,0.869448,0.246045,1,1,0,0.946725,0.0365256
-0.733446,1,0.246045,1,1,0,0.814805,0.0789377
-0.920576,0.779932,0.246045,1,1,0,1.07781,0.0291072
-0.655586,0.955627,0.246045,2,3,0,0.88353,0.169567
-0.655586,0,0.246045,0,1,1,1.02914,0.169567
-0.713366,0.997873,0.246045,3,7,0,0.774669,0.373985
-0.82269,0.5,0.246045,1,2,1,1.40304,0.0471137
-0.82269,0.303057,0.246045,1,2,1,1.77429,0.0471137
-2.35304,0.47453,0.246045,3,8,1,2.70503,2.02338
-3.90792,0.999009,0.246045,3,11,0,4.4657,3.36928
-4.0477,0.999951,0.246045,1,3,0,4.13727,3.48803
-2.70235,0.999892,0.246045,3,15,0,5.03856,2.33115
-1.91184,0.888866,0.246045,3,9,0,2.96163,1.62679
-2.23357,0.99927,0.246045,2,7,0,2.98305,1.91701
-0.710697,0.874991,0.246045,3,8,1,2.33391,0.369363
-0.65696,0.86291,0.246045,1,3,0,0.848198,0.240862
-0.671256,0.998846,0.246045,1,3,0,0.687084,0.288151
-0.91792,0.745349,0.246045,2,4,1,1.13573,0.647368
-0.832845,0.999712,0.246045,1,3,0,0.990013,0.544814
-0.717686,0.666667,0.246045,1,3,0,1.05538,0.381331
-1.15068,0.484862,0.246045,1,2,1,3.78624,0.899323
-1.24088,0.999735,0.246045,2,3,0,1.24089,0.990872
-1.23928,1,0.246045,2,3,0,1.2459,0.989266
-1.28341,0.999962,0.246045,3,7,0,1.29009,1.03328
-1.53195,0.832951,0.246045,2,6,1,2.03392,1.27399
-0.968355,0.833333,0.246045,2,6,1,1.67844,0.704682
-0.907336,0.999778,0.246045,3,7,0,1.06201,0.635062
-1.74414,0.796674,0.246045,2,5,1,2.20068,1.47273
-2.64426,0.998754,0.246045,2,7,0,3.03348,2.28027
-2.5809,1,0.246045,2,3,0,2.65108,2.22464
-2.55157,0.999982,0.246045,2,3,0,2.63493,2.19884
-2.06062,0.9999,0.246045,2,7,0,2.84668,1.76176
-3.14602,0.999356,0.246045,3,11,0,3.33256,2.7167
-1.16298,0.88886,0.246045,3,9,1,3.7026,0.911949
-1.24604,0.999863,0.246045,3,7,0,1.26484,0.996035
-1.22598,1,0.246045,2,3,0,1.24608,0.975907
-1.11221,0.999898,0.246045,3,7,0,1.32037,0.859484
-0.956661,0.833333,0.246045,2,6,1,1.12836,0.691571
-0.660219,0.429695,0.246045,3,7,0,1.28933,0.254425
-0.671076,0.999371,0.246045,1,3,0,0.677462,0.287677
-0.665316,0.999996,0.246045,2,3,0,0.671861,0.271478
-0.663633,0.999863,0.246045,2,3,0,0.671176,0.266219
-0.663633,7.12644e-23,0.246045,1,1,0,1.37095,0.266219
-0.665304,0.999192,0.246045,2,5,0,0.693086,0.14235
-0.81871,0.980126,0.246045,2,7,0,0.893374,0.52677
-0.771873,0.999883,0.246045,1,3,0,0.839676,0.463867
-0.970174,0.997876,0.246045,2,5,0,1.04079,0.706713
-0.727604,0.666667,0.246045,1,3,1,1.85183,0.397643
-0.727604,0,0.246045,0,1,1,2.52469,0.397643
-0.653644,1,0.246045,1,3,0,0.999453,0.220969
-0.697902,0.998041,0.246045,2,7,0,0.703338,0.102245
-1.22291,0.655122,0.246045,2,4,1,1.78482,0.972818
-0.773422,0.75,0.246045,2,4,1,1.68441,0.466042
-1.0003,0.664658,0.246045,1,3,1,1.68647,0.740031
-0.995923,0.99997,0.246045,2,3,0,1.01769,0.735222
-0.681522,0.999408,0.246045,2,7,0,1.17746,0.118283
-0.682198,0.999859,0.246045,1,1,0,0.686345,0.117507
-0.656145,1,0.246045,2,3,0,0.680967,0.167183
-0.653883,0.999789,0.246045,2,3,0,0.659518,0.178725
-1.29791,0.678102,0.246045,2,4,1,2.94,1.04764
-0.863024,0.666667,0.246045,1,3,1,3.38412,0.582247
-0.736703,0.999986,0.246045,3,7,0,0.872968,0.412031
-0.812242,0.994019,0.246045,2,7,0,0.81583,0.518386
-0.802025,1,0.246045,1,1,0,0.81234,0.504968
-0.732912,0.989576,0.246045,2,7,0,0.80334,0.406097
-0.726447,0.654998,0.246045,3,7,0,2.1198,0.395776
-0.860906,0.998128,0.246045,2,5,0,0.893759,0.579663
-1.30457,0.831852,0.246045,2,6,1,1.39084,1.05422
-1.53818,0.998877,0.246045,2,7,0,1.97267,1.2799
-1.3224,0.857143,0.246045,2,7,1,1.57044,1.07179
-0.886724,0.666667,0.246045,1,3,1,3.36731,0.610774
-1.21212,0.799064,0.246045,2,5,1,1.39542,0.961933
-1.13938,0.999961,0.246045,1,3,0,1.24002,0.887671
-1.23138,0.999556,0.246045,1,3,0,1.28477,0.981339
-1.82809,0.998337,0.246045,2,7,0,1.96952,1.55015
-2.02936,0.857043,0.246045,2,7,1,2.29625,1.73352
-1.82806,0.999994,0.246045,3,7,0,2.06421,1.55012
-2.33443,0.856985,0.246045,2,7,1,2.66828,2.00686
-1.70513,0.533348,0.246045,4,15,0,2.46874,1.43655
-1.69267,1,0.246045,2,3,0,1.70705,1.42496
-2.67297,0.799273,0.246045,2,5,1,4.2869,2.30543
-3.12131,0.999722,0.246045,2,5,0,3.33554,2.69535
-3.14302,0.999991,0.246045,1,1,0,3.14375,2.71411
-3.17201,0.999976,0.246045,2,3,0,3.22868,2.73914
-2.83196,0.999987,0.246045,2,5,0,3.26587,2.44432
-4.05443,0.999643,0.246045,4,15,0,4.1376,3.49374
-2.6646,0.857143,0.246045,2,7,1,5.13145,2.2981
-1.68566,0.875,0.246045,3,8,1,2.80477,1.41844
-2.0207,0.833037,0.246045,2,6,1,2.87195,1.72569
-2.50696,0.857024,0.246045,2,7,1,2.7972,2.15954
-1.39589,0.99981,0.246045,3,9,0,3.2344,1.14354
-1.02651,0.666667,0.246045,1,3,1,2.71502,0.768561
-0.692954,0.5,0.246045,1,2,1,2.80826,0.336579
-0.879698,0.663047,0.246045,1,3,1,1.53164,0.602387
-1.11109,0.799373,0.246045,2,5,1,1.1874,0.858312
-1.09157,1,0.246045,1,1,0,1.11105,0.837882
-1.144,0.999793,0.246045,3,7,0,1.20896,0.892441
-1.16126,0.999938,0.246045,1,1,0,1.16152,0.910186
-1.14519,1,0.246045,1,1,0,1.16161,0.893672
-1.12555,1,0.246045,1,1,0,1.14518,0.873354
-1.17609,0.999461,0.246045,3,7,0,1.36442,0.925358
-1.15803,1,0.246045,1,1,0,1.17623,0.906873
-0.746145,0.75,0.246045,2,4,1,1.46793,0.0727382
-0.884188,0.689976,0.246045,2,4,1,1.07098,0.607753
-1.36157,0.797326,0.246045,2,5,1,1.8123,1.11016
-1.44743,0.999757,0.246045,1,3,0,1.48469,1.19328
-1.77696,0.799485,0.246045,2,5,1,2.64666,1.50307
-2.07753,0.999223,0.246045,2,7,0,2.73877,1.77701
-0.686003,0.874986,0.246045,3,8,1,2.10076,0.113353
-0.686003,0,0.246045,0,1,1,1.30932,0.113353
-0.671796,1,0.246045,1,1,0,0.683539,0.131143
-0.683391,0.997848,0.246045,1,1,0,0.68378,0.116167
-0.745964,0.98571,0.246045,2,7,0,0.797195,0.426204
-1.11626,0.746793,0.246045,2,4,1,1.4491,0.863699
-0.740581,0.75,0.246045,2,4,1,1.45722,0.418018
-0.748867,0.999874,0.246045,2,3,0,0.755679,0.430559
-0.962151,0.832106,0.246045,2,6,1,0.971209,0.697739
-0.968279,0.999964,0.246045,1,1,0,0.970378,0.704598
-0.967898,1,0.246045,3,7,0,0.972751,0.704172
-0.864201,0.999999,0.246045,3,7,0,0.972275,0.583681
-0.871513,0.999938,0.246045,1,1,0,0.872677,0.592545
-0.654175,0.999596,0.246045,3,7,0,1.08819,0.225079
-0.654175,0,0.246045,0,1,1,1.43298,0.225079
-0.653682,0.999965,0.246045,2,3,0,0.655183,0.221286
-0.731438,0.996303,0.246045,3,7,0,0.848729,0.403767
-0.731438,0,0.246045,0,1,1,4.82476,0.403767
-1.10336,0.795273,0.246045,2,5,1,1.45477,0.850243
-1.03707,0.999959,0.246045,1,3,0,1.12783,0.779956
-1.05129,0.999933,0.246045,1,1,0,1.05175,0.795199
-0.674335,0.480284,0.246045,3,7,0,1.50342,0.295966
-0.655172,1,0.246045,1,3,0,0.808921,0.171481
-0.712002,0.48934,0.246045,1,2,1,1.08643,0.371631
-2.52174,0.854094,0.246045,3,8,1,2.58694,2.17257
-1.45032,0.833333,0.246045,2,6,1,3.17696,1.19606
-2.02374,0.998981,0.246045,2,5,0,2.13354,1.72844
-2.03683,0.999987,0.246045,1,1,0,2.03891,1.74027
-1.84772,0.999992,0.246045,3,7,0,2.07535,1.56816
-2.32085,0.99955,0.246045,3,9,0,2.60015,1.99479
-2.6712,0.857016,0.246045,2,7,1,3.52851,2.30388
-2.13151,0.9,0.246045,3,10,1,2.67278,1.82559
-1.6501,0.833333,0.246045,2,6,1,2.4365,1.38525
-0.757072,0.8,0.246045,2,5,1,2.26896,0.442672
-0.652637,0.999443,0.246045,2,7,0,0.83347,0.209578
-0.66293,0.999504,0.246045,2,5,0,0.665379,0.263928
-0.930781,0.985101,0.246045,2,7,0,1.21211,0.662182
-1.38446,0.872642,0.246045,3,8,1,1.7657,1.13244
-1.40495,0.999985,0.246045,2,3,0,1.40514,1.15232
-1.507,0.999708,0.246045,1,3,0,1.56505,1.25027
-2.12071,0.856582,0.246045,2,7,1,2.69657,1.81588
-2.83264,0.999716,0.246045,4,15,0,2.86528,2.44491
-1.47351,0.874929,0.246045,3,8,1,3.99891,1.21829
-0.862183,0.749335,0.246045,2,4,1,3.42111,0.0385414
-0.68355,0.240056,0.246045,2,3,0,1.45438,0.317189
-0.657098,0.994527,0.246045,3,7,0,0.764807,0.241508
-0.661161,0.999855,0.246045,2,3,0,0.6614,0.257864
-0.661238,0.997733,0.246045,1,3,0,0.762671,0.151324
-0.658007,1,0.246045,1,1,0,0.660859,0.160446
-0.659726,0.996275,0.246045,1,3,0,0.739265,0.252557
-0.662601,0.997095,0.246045,1,3,0,0.75806,0.148079
-0.662601,0.465004,0.246045,1,2,1,1.7404,0.148079
-0.666724,0.999305,0.246045,2,5,0,0.67579,0.275666
-0.652972,0.998539,0.246045,2,7,0,0.734647,0.186327
-0.764001,0.987429,0.246045,3,7,0,0.776853,0.0652284
-0.764001,0,0.246045,0,1,1,1.23196,0.0652284
-1.6031,0.411869,0.246045,3,8,1,5.36931,1.34119
-1.71536,0.999758,0.246045,1,3,0,1.78373,1.44605
-1.06993,0.999871,0.246045,2,7,0,1.91339,0.815041
-0.86174,1,0.246045,1,3,0,1.55158,0.580682
-0.67167,0.799858,0.246045,2,5,1,0.985365,0.289227
-0.767231,0.664652,0.246045,1,3,1,1.01441,0.457302
-0.767231,0,0.246045,0,1,1,5.33597,0.457302
-0.680741,0.666667,0.246045,1,3,1,0.944426,0.311
-0.686666,0.5,0.246045,1,2,1,1.01853,0.112664
-0.678232,1,0.246045,2,3,0,0.686708,0.122253
-0.678232,0,0.246045,0,1,1,1.14656,0.122253
-0.653927,0.99146,0.246045,3,7,0,0.744999,0.223241
-0.755687,0.492054,0.246045,1,2,1,1.19185,0.440648
-0.797773,0.999498,0.246045,3,7,0,0.833212,0.499314
-0.820039,0.99982,0.246045,2,3,0,0.825078,0.528482
-1.1524,0.995869,0.246045,2,7,0,1.37043,0.901091
-0.931145,0.999974,0.246045,2,7,0,1.21098,0.662599
-1.1163,0.799174,0.246045,2,5,1,1.45963,0.863749
-0.836357,0.749591,0.246045,2,4,1,2.0274,0.549243
-1.11687,0.664799,0.246045,1,3,1,2.03724,0.864338
-1.25929,0.999271,0.246045,2,5,0,1.41813,1.00928
-2.13023,0.832254,0.246045,2,6,1,2.54022,1.82444
-0.967935,0.874949,0.246045,3,8,1,2.46909,0.704213
-0.968116,0.999999,0.246045,1,1,0,0.972688,0.704415
-0.771358,0.666667,0.246045,1,3,1,1.4852,0.463142
-0.653432,0.999782,0.246045,2,5,0,0.893053,0.182045
-0.655191,0.999955,0.246045,3,7,0,0.655387,0.171389
-0.655191,0,0.246045,0,1,1,1.49591,0.171389
-0.653788,0.99837,0.246045,1,3,0,0.678393,0.222153
-0.773593,0.816249,0.246045,2,3,0,0.870967,0.0616643
-2.0512,0.693896,0.246045,3,9,0,2.25215,1.75325
-1.29033,0.888889,0.246045,3,9,1,2.05193,1.04014
-1.87136,0.856623,0.246045,2,7,1,1.99656,1.58981
-2.25904,0.857035,0.246045,2,7,1,2.42159,1.93974
-1.63662,0.999808,0.246045,3,9,0,2.83505,1.37265
-1.31176,0.87496,0.246045,3,8,1,1.75737,1.06131
-1.43633,0.857066,0.246045,2,7,0,1.43799,1.18261
-2.40699,0.872885,0.246045,3,8,1,4.06114,2.07122
-2.44809,0.999955,0.246045,2,3,0,2.49627,2.10758
-0.982509,0.888889,0.246045,3,9,1,2.445,0.720424
-1.91397,0.79705,0.246045,2,5,1,2.47387,1.62874
-1.47444,0.833333,0.246045,2,6,1,2.16834,1.21919
-1.30743,0.833293,0.246045,2,6,1,1.67795,1.05704
-1.40282,0.999681,0.246045,1,3,0,1.45421,1.15025
-2.09897,0.856619,0.246045,2,7,1,2.3059,1.79632
-2.56579,0.999513,0.246045,2,5,0,2.82324,2.21135
-2.42857,0.999966,0.246045,1,3,0,2.66175,2.09032
-0.822293,0.874921,0.246045,3,8,1,3.30327,0.531378
-1.15122,0.998471,0.246045,2,7,0,1.363,0.899876
-1.24896,0.857058,0.246045,2,7,1,1.24907,0.998961
-1.26263,0.999987,0.246045,2,3,0,1.26364,1.01261
-0.890072,0.999957,0.246045,2,5,0,1.30455,0.614749
-0.882576,1,0.246045,1,1,0,0.891245,0.60583
-0.735965,0.666667,0.246045,1,3,1,1.20908,0.410883
-2.31495,0.655027,0.246045,4,15,0,2.33917,1.98954
-2.32584,0.999997,0.246045,2,3,0,2.32877,1.99923
-2.07855,0.99983,0.246045,2,7,0,2.73444,1.77793
-3.24149,0.888412,0.246045,3,9,1,3.47709,2.79905
-4.08586,0.999686,0.246045,2,7,0,4.35533,3.5204
-2.73581,0.999903,0.246045,3,11,0,5.08317,2.36041
-2.37307,0.999978,0.246045,2,5,0,2.8574,2.04116
-3.8711,0.888399,0.246045,3,9,1,4.37057,3.33795
-2.69161,0.899996,0.246045,3,10,1,4.09706,2.32175
-2.06513,0.999977,0.246045,2,5,0,2.81174,1.76583
-2.16681,0.999967,0.246045,3,7,0,2.16722,1.85727
-2.45262,0.857033,0.246045,2,7,1,3.01085,2.11159
-3.76488,0.908741,0.246045,3,11,1,3.85477,3.24748
-2.03483,0.833333,0.246045,2,6,1,5.67508,1.73846
-0.673594,0.875,0.246045,3,8,1,1.95067,0.128482
-0.673594,0,0.246045,0,1,1,1.17989,0.128482
-1.01349,0.380832,0.246045,1,2,1,4.93915,0.754434
-0.866486,0.999346,0.246045,2,7,0,1.24266,0.586459
-0.708245,0.999827,0.246045,2,5,0,0.922232,0.365054
-1.04884,0.990272,0.246045,2,7,0,1.36895,0.792577
-0.794388,0.999752,0.246045,2,7,0,1.16822,0.494783
-0.654504,0.464971,0.246045,3,7,0,0.957964,0.174937
-0.654504,0,0.246045,0,1,1,1.38593,0.174937
-0.709525,0.490501,0.246045,1,2,1,1.05412,0.367311
-0.65731,0.5,0.246045,1,2,1,1.07781,0.162795
-0.652611,0.99968,0.246045,1,3,0,0.662094,0.191166
-0.672609,0.996489,0.246045,3,7,0,0.72251,0.291641
-0.652413,0.999767,0.246045,2,5,0,0.679827,0.204181
-0.652413,0,0.246045,0,1,1,1.29055,0.204181
-1.1122,0.493678,0.246045,2,3,0,1.76659,0.0124429
-1.1122,0.41477,0.246045,1,1,0,1.16878,0.0124429
-0.741208,0.580871,0.246045,3,7,0,1.11136,0.41898
-0.892385,0.995061,0.246045,2,7,0,1.23589,0.617489
-0.784891,0.999967,0.246045,3,7,0,0.912994,0.481916
-0.659086,0.338969,0.246045,2,3,0,1.26588,0.250051
-1.58946,0.962386,0.246045,4,15,0,2.07822,1.32835
-2.33417,0.832568,0.246045,2,6,1,3.22058,2.00663
-1.36909,0.999988,0.246045,4,15,0,2.43539,1.11749
-2.17928,0.9981,0.246045,2,7,0,2.5027,1.86845
-0.770543,0.999762,0.246045,3,9,0,2.84132,0.461994
-1.04458,0.663821,0.246045,1,3,1,2.03921,0.788018
-0.802302,0.75,0.246045,2,4,1,1.19435,0.0525167
-0.757781,0.882835,0.246045,2,7,0,1.08071,0.443706
-0.798387,0.443113,0.246045,3,7,0,0.958056,0.0536481
-0.798387,0,0.246045,0,1,1,3.39526,0.0536481
-0.742488,0.991594,0.246045,2,3,0,0.794918,0.0744412
-0.742488,0,0.246045,0,1,1,1.51636,0.0744412
-0.685547,0.965288,0.246045,3,7,0,0.849833,0.321464
-1.05424,0.792082,0.246045,2,5,1,1.47356,0.798346
-1.73062,0.952114,0.246045,3,15,0,1.73144,1.46022
-3.38762,0.873953,0.246045,3,8,1,3.65906,2.92474
-3.41174,0.999997,0.246045,2,3,0,3.41219,2.94545
-4.50226,0.999705,0.246045,3,11,0,5.05366,3.87259
-4.0153,0.999978,0.246045,2,7,0,4.74678,3.46052
-3.54283,0.999972,0.246045,2,5,0,4.24604,3.0578
-3.7202,0.999974,0.246045,3,7,0,3.73073,3.20938
-4.25245,0.999813,0.246045,2,7,0,4.56709,3.66154
-4.18474,0.999986,0.246045,4,15,0,4.51327,3.60421
-4.17072,1,0.246045,1,1,0,4.18735,3.59234
-4.9536,0.923015,0.246045,3,13,1,5.15518,4.25238
-5.32546,0.999951,0.246045,2,5,0,5.43333,4.56401
-3.96205,0.909091,0.246045,3,11,1,5.65881,3.4153
-3.12289,0.999898,0.246045,3,11,0,4.95872,2.69672
-2.65155,1,0.246045,3,7,0,3.12292,2.28665
-2.63697,1,0.246045,1,1,0,2.65357,2.27387
-1.77575,0.88886,0.246045,3,9,1,2.97793,1.50196
-1.78998,0.999982,0.246045,1,1,0,1.79156,1.51508
-1.63575,0.999904,0.246045,2,5,0,1.93924,1.37183
-1.43907,0.857143,0.246045,2,7,1,1.65597,1.18525
-1.01529,0.666667,0.246045,1,3,1,3.19275,0.756388
-0.922087,0.833285,0.246045,2,6,1,1.08824,0.652183
-1.09185,0.799247,0.246045,2,5,1,1.38015,0.838174
-1.16793,0.999893,0.246045,3,7,0,1.16832,0.917023
-0.919646,0.974511,0.246045,1,3,0,1.80922,0.649364
-0.674662,0.799836,0.246045,2,5,1,1.11731,0.296771
-0.674662,0,0.246045,0,1,1,1.89399,0.296771
-0.655728,1,0.246045,1,3,0,0.816852,0.16894
-0.655728,0,0.246045,0,1,1,1.08612,0.16894
-0.655728,0,0.246045,0,1,1,1.16186,0.16894
-0.652726,0.999919,0.246045,2,7,0,0.657623,0.211023
-0.797686,0.977538,0.246045,2,3,0,0.804674,0.0538543
-0.797686,0,0.246045,0,1,1,1.1072,0.0538543
-0.797686,0,0.246045,0,1,1,1.0058,0.0538543
-1.88737,0.681993,0.246045,3,9,0,2.03129,1.60445
-1.86205,1,0.246045,1,1,0,1.8874,1.58129
-2.2597,0.874432,0.246045,3,8,1,3.45035,1.94033
-1.7795,0.999872,0.246045,2,7,0,2.55356,1.50541
-2.15438,0.999549,0.246045,2,7,0,2.3058,1.84612
-0.998563,0.536982,0.246045,4,15,0,2.16052,0.738121
-0.800979,0.833289,0.246045,2,6,1,1.05844,0.503581
-0.696973,0.999914,0.246045,2,5,0,0.82148,0.344371
-0.669319,0.999628,0.246045,1,3,0,0.721834,0.282978
-0.655551,1,0.246045,1,3,0,0.780975,0.169723
-0.663294,0.997103,0.246045,2,3,0,0.701361,0.146529
-0.659979,0.992337,0.246045,1,3,0,0.769219,0.253523
-0.652517,0.999943,0.246045,3,7,0,0.66417,0.192979
-0.695542,0.996868,0.246045,1,3,0,0.895907,0.341626
-0.654267,0.962691,0.246045,1,3,0,0.8069,0.225732
-0.654267,0,0.246045,0,1,1,2.49399,0.225732
-0.654267,0,0.246045,0,1,1,1.58286,0.225732
-0.655677,0.9998,0.246045,2,5,0,0.661132,0.169164
-0.661858,0.995432,0.246045,1,3,0,0.738376,0.260311
-0.661899,0.999998,0.246045,1,1,0,0.662369,0.260452
-0.895893,0.484166,0.246045,1,2,1,2.14807,0.621633
-0.659847,0.8,0.246045,2,5,1,0.937737,0.25302
-0.7584,0.915166,0.246045,1,3,0,1.0895,0.444607
-0.731577,1,0.246045,2,3,0,0.759378,0.403987
-0.938092,0.745686,0.246045,2,4,1,1.58877,0.670539
-1.19799,0.998264,0.246045,2,5,0,1.29188,0.947632
-1.81542,0.832542,0.246045,2,6,1,1.97601,1.5385
-0.817635,0.8,0.246045,2,5,1,2.55573,0.525383
-1.62095,0.992462,0.246045,4,15,0,2.06508,1.35796
-1.84335,0.999705,0.246045,3,7,0,1.92287,1.56415
-2.20652,0.999537,0.246045,2,5,0,2.34255,1.89283
-2.02194,0.999915,0.246045,2,5,0,2.41682,1.72681
-1.80468,1,0.246045,3,7,0,2.02297,1.52862
-1.81357,0.999989,0.246045,1,1,0,1.81672,1.5368
-1.83534,0.999991,0.246045,2,3,0,1.83565,1.5568
-1.22747,0.714286,0.246045,2,7,0,1.98376,0.977406
-1.59131,0.998774,0.246045,2,5,0,1.76582,1.3301
-1.36995,0.99965,0.246045,2,7,0,1.96645,1.11832
-1.36171,1,0.246045,1,1,0,1.37263,1.11029
-1.46655,0.857055,0.246045,2,7,1,1.53031,1.21163
-0.951004,0.428603,0.246045,3,7,0,1.9628,0.685192
-0.764147,0.666667,0.246045,1,3,1,1.4276,0.452901
-0.659851,1,0.246045,1,3,0,1.11547,0.253036
-0.653554,0.997965,0.246045,1,3,0,0.704562,0.181081
-0.653554,0,0.246045,0,1,1,2.26569,0.181081
-0.653554,0,0.246045,0,1,1,1.18183,0.181081
-0.653554,0,0.246045,0,1,1,2.14639,0.181081
-0.65264,0.999596,0.246045,1,3,0,0.660592,0.209628
-0.652481,0.999914,0.246045,2,5,0,0.65486,0.193818
-0.765335,0.976203,0.246045,3,7,0,0.876254,0.454602
-0.652466,0.5,0.246045,1,2,1,1.37578,0.194228
-1.01728,0.974332,0.246045,2,7,0,1.20053,0.758553
-1.16353,0.832975,0.246045,2,6,1,1.34851,0.91251
-1.05609,0.999827,0.246045,1,3,0,1.24897,0.800327
-1.06108,0.99986,0.246045,2,3,0,1.10585,0.805635
-1.25603,0.999355,0.246045,2,5,0,1.28742,1.00603
-0.998073,0.799827,0.246045,2,5,1,1.89917,0.737583
-1.0058,0.999959,0.246045,1,1,0,1.00757,0.746051
-1.09859,0.999339,0.246045,1,3,0,1.16224,0.845246
-1.11726,0.999925,0.246045,1,1,0,1.11735,0.86474
-0.798244,0.999628,0.246045,2,7,0,1.32127,0.499943
-1.049,0.997299,0.246045,2,7,0,1.16579,0.79275
-1.04502,1,0.246045,1,1,0,1.05227,0.788487
-0.795218,1,0.246045,3,7,0,0.962433,0.495897
-0.791008,1,0.246045,2,3,0,0.796636,0.49023
-0.659061,0.5,0.246045,1,2,1,1.7943,0.157195
-0.652767,0.999707,0.246045,3,7,0,0.667065,0.211643
-0.690961,0.993641,0.246045,2,7,0,0.819441,0.332616
-2.50361,0.84305,0.246045,3,8,1,3.11281,2.15659
-2.62977,0.999894,0.246045,1,3,0,2.70633,2.26755
-0.964376,0.999752,0.246045,3,11,0,3.51438,0.700232
-0.782346,0.999257,0.246045,2,7,0,1.08658,0.0586529
-1.14189,0.578077,0.246045,2,4,1,1.65695,0.890267
-1.38001,0.8568,0.246045,2,7,1,1.43496,1.12812
-2.29631,0.87371,0.246045,3,8,1,2.74495,1.97295
-2.16259,0.999959,0.246045,1,3,0,2.38973,1.85348
-2.13973,1,0.246045,3,7,0,2.16288,1.83297
-2.08889,0.999999,0.246045,2,3,0,2.1487,1.78724
-1.60753,0.874951,0.246045,3,8,1,2.39722,1.34535
-1.51185,1,0.246045,2,3,0,1.60755,1.25489
-1.39633,0.999913,0.246045,1,3,0,1.59188,1.14396
-1.29235,0.999915,0.246045,1,3,0,1.46109,1.04213
-1.26414,0.999991,0.246045,2,3,0,1.30401,1.01412
-2.41849,0.83173,0.246045,2,6,1,3.25075,2.0814
